year,political_party,state_code,deputy_name,receipt_description,value_receipts,max_receipt
2017,PP,AP,André Abdon,Maintenance of Office,24432,3500
2017,PP,AP,André Abdon,Postal Services,877,424
2017,PP,AP,André Abdon,Rental or Chartering of Motor Vehicles,102045,12700
2017,PP,AP,André Abdon,"Taxi Service, Toll & Parking",932,80
2017,PP,AP,André Abdon,Telephony,7878,1064
2017,PP,BA,Cacá Leão,Airline tickets,100644,1807
2017,PP,BA,Cacá Leão,"Consultancies, Researches and Technical Works.",90000,1e4
2017,PP,BA,Cacá Leão,Dissemination of the Parliamentary Activity.,7495,1840
2017,PP,BA,Cacá Leão,Fuels and lubricants.,17181,272
2017,PP,BA,Cacá Leão,"Hosting, except for the Parliamentary in the Federal District.",90,90
2017,PP,BA,Cacá Leão,Maintenance of Office,74890,3349
2017,PP,BA,Cacá Leão,Postal Services,1734,200
2017,PP,BA,Cacá Leão,Rental or Chartering of Motor Vehicles,64548,7250
2017,PP,BA,Cacá Leão,"Taxi Service, Toll & Parking",6528,720
2017,PP,BA,Cacá Leão,Telephony,13808,974
2017,PP,BA,Mário Negromonte Jr.,Airline tickets,113529,2027
2017,PP,BA,Mário Negromonte Jr.,"Consultancies, Researches and Technical Works.",75000,15e3
2017,PP,BA,Mário Negromonte Jr.,Dissemination of the Parliamentary Activity.,210000,29e3
2017,PP,BA,Mário Negromonte Jr.,Food and Meals,286,57
2017,PP,BA,Mário Negromonte Jr.,Fuels and lubricants.,10990,274
2017,PP,BA,Mário Negromonte Jr.,Maintenance of Office,615,261
2017,PP,BA,Mário Negromonte Jr.,Postal Services,2423,357
2017,PP,BA,Mário Negromonte Jr.,Telephony,7469,979
2017,PP,BA,Roberto Britto,Airline tickets,113125,2006
2017,PP,BA,Roberto Britto,Dissemination of the Parliamentary Activity.,63350,24750
2017,PP,BA,Roberto Britto,Food and Meals,14007,5155
2017,PP,BA,Roberto Britto,Fuels and lubricants.,36870,6370
2017,PP,BA,Roberto Britto,Maintenance of Office,27175,2500
2017,PP,BA,Roberto Britto,Postal Services,5322,1118
2017,PP,BA,Roberto Britto,Rental or Chartering of Motor Vehicles,87040,10880
2017,PP,BA,Roberto Britto,Telephony,9897,868
2017,PP,BA,Ronaldo Carletto,Airline tickets,79181,1287
2017,PP,BA,Ronaldo Carletto,"Consultancies, Researches and Technical Works.",129000,2e4
2017,PP,BA,Ronaldo Carletto,Dissemination of the Parliamentary Activity.,166400,14e3
2017,PP,BA,Ronaldo Carletto,Fuels and lubricants.,31834,2973
2017,PP,BA,Ronaldo Carletto,Maintenance of Office,2016,367
2017,PP,BA,Ronaldo Carletto,Postal Services,2027,791
2017,PP,BA,Ronaldo Carletto,Telephony,2894,572
2017,PP,CE,Adail Carneiro,Airline tickets,38267,1808
2017,PP,CE,Adail Carneiro,Dissemination of the Parliamentary Activity.,123017,15e3
2017,PP,CE,Adail Carneiro,Food and Meals,2007,71
2017,PP,CE,Adail Carneiro,Fuels and lubricants.,45858,5978
2017,PP,CE,Adail Carneiro,Maintenance of Office,804,217
2017,PP,CE,Adail Carneiro,Postal Services,1319,613
2017,PP,CE,Adail Carneiro,Rental or Chartering of Motor Vehicles,87200,10900
2017,PP,CE,Adail Carneiro,Renting or Chartering of Aircraft,61500,12e3
2017,PP,CE,Adail Carneiro,"Taxi Service, Toll & Parking",194,120
2017,PP,CE,Adail Carneiro,Telephony,1975,109
2017,PP,CE,Macedo,Airline tickets,126960,3267
2017,PP,CE,Macedo,"Consultancies, Researches and Technical Works.",24000,24e3
2017,PP,CE,Macedo,Dissemination of the Parliamentary Activity.,255000,6e4
2017,PP,CE,Macedo,Fuels and lubricants.,16865,296
2017,PP,CE,Macedo,"Hosting, except for the Parliamentary in the Federal District.",1250,625
2017,PP,CE,Macedo,Maintenance of Office,8610,1435
2017,PP,CE,Macedo,Postal Services,294,64
2017,PP,CE,Macedo,Telephony,2529,879
2017,PP,CE,Paulo Henrique Lustosa,Airline tickets,78963,1857
2017,PP,CE,Paulo Henrique Lustosa,"Consultancies, Researches and Technical Works.",8000,8e3
2017,PP,CE,Paulo Henrique Lustosa,Dissemination of the Parliamentary Activity.,122530,15500
2017,PP,CE,Paulo Henrique Lustosa,Food and Meals,1848,243
2017,PP,CE,Paulo Henrique Lustosa,Fuels and lubricants.,30237,390
2017,PP,CE,Paulo Henrique Lustosa,"Hosting, except for the Parliamentary in the Federal District.",216,216
2017,PP,CE,Paulo Henrique Lustosa,Maintenance of Office,842,499
2017,PP,CE,Paulo Henrique Lustosa,Postal Services,248,53
2017,PP,CE,Paulo Henrique Lustosa,Rental or Chartering of Motor Vehicles,42000,7e3
2017,PP,CE,Paulo Henrique Lustosa,"Taxi Service, Toll & Parking",504,140
2017,PP,CE,Paulo Henrique Lustosa,Telephony,1668,177
2017,PP,DF,Rôney Nemer,"Consultancies, Researches and Technical Works.",61100,7e3
2017,PP,DF,Rôney Nemer,Dissemination of the Parliamentary Activity.,184200,21e3
2017,PP,DF,Rôney Nemer,Food and Meals,5797,172
2017,PP,DF,Rôney Nemer,Fuels and lubricants.,14580,216
2017,PP,DF,Rôney Nemer,Maintenance of Office,1381,300
2017,PP,DF,Rôney Nemer,Postal Services,8394,4536
2017,PP,DF,Rôney Nemer,Telephony,12384,1080
2017,PP,ES,Marcus Vicente,Airline tickets,78320,1738
2017,PP,ES,Marcus Vicente,"Consultancies, Researches and Technical Works.",560,280
2017,PP,ES,Marcus Vicente,Dissemination of the Parliamentary Activity.,50000,1e4
2017,PP,ES,Marcus Vicente,Fuels and lubricants.,15089,407
2017,PP,ES,Marcus Vicente,Maintenance of Office,61413,5e3
2017,PP,ES,Marcus Vicente,Postal Services,3537,546
2017,PP,ES,Marcus Vicente,Rental or Chartering of Motor Vehicles,13591,2584
2017,PP,ES,Marcus Vicente,"Taxi Service, Toll & Parking",1185,165
2017,PP,ES,Marcus Vicente,Telephony,19113,924
2017,PP,GO,Roberto Balestra,Airline tickets,15570,3106
2017,PP,GO,Roberto Balestra,Dissemination of the Parliamentary Activity.,144000,18e3
2017,PP,GO,Roberto Balestra,Food and Meals,376,135
2017,PP,GO,Roberto Balestra,Fuels and lubricants.,33887,2010
2017,PP,GO,Roberto Balestra,Maintenance of Office,34194,4097
2017,PP,GO,Roberto Balestra,Postal Services,33201,5093
2017,PP,GO,Roberto Balestra,Publication Subscription,630,630
2017,PP,GO,Roberto Balestra,Rental or Chartering of Motor Vehicles,52900,7700
2017,PP,GO,Roberto Balestra,Security Service Provided By Specialized Company.,1408,176
2017,PP,GO,Roberto Balestra,"Taxi Service, Toll & Parking",222,5
2017,PP,GO,Roberto Balestra,Telephony,17408,1947
2017,PP,MA,André Fufuca,Airline tickets,144763,1829
2017,PP,MA,André Fufuca,"Consultancies, Researches and Technical Works.",52000,13e3
2017,PP,MA,André Fufuca,Dissemination of the Parliamentary Activity.,171530,27030
2017,PP,MA,André Fufuca,Fuels and lubricants.,3900,2028
2017,PP,MA,André Fufuca,Maintenance of Office,79,79
2017,PP,MA,André Fufuca,Postal Services,1918,191
2017,PP,MA,André Fufuca,Renting or Chartering of Aircraft,53200,3e4
2017,PP,MA,André Fufuca,Telephony,1452,539
2017,PP,MG,Dimas Fabiano,Airline tickets,57282,1859
2017,PP,MG,Dimas Fabiano,"Consultancies, Researches and Technical Works.",696,696
2017,PP,MG,Dimas Fabiano,Dissemination of the Parliamentary Activity.,38988,4704
2017,PP,MG,Dimas Fabiano,Food and Meals,1469,200
2017,PP,MG,Dimas Fabiano,Fuels and lubricants.,22508,257
2017,PP,MG,Dimas Fabiano,"Hosting, except for the Parliamentary in the Federal District.",4332,511
2017,PP,MG,Dimas Fabiano,"Land, Sea or River Tickets",270,137
2017,PP,MG,Dimas Fabiano,Maintenance of Office,54979,4006
2017,PP,MG,Dimas Fabiano,Postal Services,952,566
2017,PP,MG,Dimas Fabiano,Publication Subscription,3643,3643
2017,PP,MG,Dimas Fabiano,Rental or Chartering of Motor Vehicles,98080,7170
2017,PP,MG,Dimas Fabiano,"Taxi Service, Toll & Parking",1227,24
2017,PP,MG,Dimas Fabiano,Telephony,8327,704
2017,PP,MG,Franklin,Airline tickets,68849,1315
2017,PP,MG,Franklin,"Consultancies, Researches and Technical Works.",40000,2e4
2017,PP,MG,Franklin,Dissemination of the Parliamentary Activity.,56580,23600
2017,PP,MG,Franklin,Food and Meals,3822,144
2017,PP,MG,Franklin,Fuels and lubricants.,27928,2460
2017,PP,MG,Franklin,"Hosting, except for the Parliamentary in the Federal District.",12332,937
2017,PP,MG,Franklin,"Land, Sea or River Tickets",1128,340
2017,PP,MG,Franklin,Maintenance of Office,995,367
2017,PP,MG,Franklin,Postal Services,707,68
2017,PP,MG,Franklin,Rental or Chartering of Motor Vehicles,72072,7500
2017,PP,MG,Franklin,"Taxi Service, Toll & Parking",6028,1268
2017,PP,MG,Franklin,Telephony,15172,1293
2017,PP,MG,Luiz Fernando Faria,Airline tickets,93253,2226
2017,PP,MG,Luiz Fernando Faria,"Consultancies, Researches and Technical Works.",28000,8e3
2017,PP,MG,Luiz Fernando Faria,Dissemination of the Parliamentary Activity.,24000,15200
2017,PP,MG,Luiz Fernando Faria,Food and Meals,2017,110
2017,PP,MG,Luiz Fernando Faria,Fuels and lubricants.,24478,630
2017,PP,MG,Luiz Fernando Faria,"Hosting, except for the Parliamentary in the Federal District.",359,359
2017,PP,MG,Luiz Fernando Faria,Maintenance of Office,92662,7203
2017,PP,MG,Luiz Fernando Faria,Postal Services,1908,181
2017,PP,MG,Luiz Fernando Faria,Rental or Chartering of Motor Vehicles,79960,4500
2017,PP,MG,Luiz Fernando Faria,Telephony,15940,809
2017,PP,MG,Renato Andrade,Airline tickets,53806,1046
2017,PP,MG,Renato Andrade,"Consultancies, Researches and Technical Works.",13575,4025
2017,PP,MG,Renato Andrade,Dissemination of the Parliamentary Activity.,113897,15600
2017,PP,MG,Renato Andrade,Food and Meals,4613,144
2017,PP,MG,Renato Andrade,Fuels and lubricants.,47539,4004
2017,PP,MG,Renato Andrade,"Hosting, except for the Parliamentary in the Federal District.",4028,321
2017,PP,MG,Renato Andrade,"Land, Sea or River Tickets",176,101
2017,PP,MG,Renato Andrade,Maintenance of Office,16194,915
2017,PP,MG,Renato Andrade,Postal Services,3161,949
2017,PP,MG,Renato Andrade,Rental or Chartering of Motor Vehicles,30645,4188
2017,PP,MG,Renato Andrade,"Taxi Service, Toll & Parking",7456,1048
2017,PP,MG,Renato Andrade,Telephony,4873,337
2017,PP,MG,Renzo Braz,Airline tickets,99516,1837
2017,PP,MG,Renzo Braz,"Consultancies, Researches and Technical Works.",56000,7e3
2017,PP,MG,Renzo Braz,Dissemination of the Parliamentary Activity.,27641,3800
2017,PP,MG,Renzo Braz,Food and Meals,1364,91
2017,PP,MG,Renzo Braz,Fuels and lubricants.,29884,1471
2017,PP,MG,Renzo Braz,"Hosting, except for the Parliamentary in the Federal District.",5508,360
2017,PP,MG,Renzo Braz,"Land, Sea or River Tickets",277,68
2017,PP,MG,Renzo Braz,Maintenance of Office,6910,2225
2017,PP,MG,Renzo Braz,Postal Services,24791,5016
2017,PP,MG,Renzo Braz,Publication Subscription,462,462
2017,PP,MG,Renzo Braz,Rental or Chartering of Motor Vehicles,81218,8980
2017,PP,MG,Renzo Braz,"Taxi Service, Toll & Parking",1081,283
2017,PP,MG,Renzo Braz,Telephony,8143,554
2017,PP,MG,Toninho Pinheiro,Airline tickets,99835,2027
2017,PP,MG,Toninho Pinheiro,Dissemination of the Parliamentary Activity.,138341,35250
2017,PP,MG,Toninho Pinheiro,Food and Meals,4135,231
2017,PP,MG,Toninho Pinheiro,Fuels and lubricants.,37799,265
2017,PP,MG,Toninho Pinheiro,Maintenance of Office,1080,297
2017,PP,MG,Toninho Pinheiro,Postal Services,2201,272
2017,PP,MG,Toninho Pinheiro,Rental or Chartering of Motor Vehicles,76940,6900
2017,PP,MG,Toninho Pinheiro,"Taxi Service, Toll & Parking",3498,75
2017,PP,MG,Toninho Pinheiro,Telephony,3452,1529
2017,PP,MT,Ezequiel Fonseca,Airline tickets,62031,1995
2017,PP,MT,Ezequiel Fonseca,Dissemination of the Parliamentary Activity.,70690,15e3
2017,PP,MT,Ezequiel Fonseca,Fuels and lubricants.,46810,2192
2017,PP,MT,Ezequiel Fonseca,Maintenance of Office,486,289
2017,PP,MT,Ezequiel Fonseca,Postal Services,2793,329
2017,PP,MT,Ezequiel Fonseca,Rental or Chartering of Motor Vehicles,60000,1e4
2017,PP,MT,Ezequiel Fonseca,Renting or Chartering of Aircraft,59280,27360
2017,PP,MT,Ezequiel Fonseca,Telephony,20722,1966
2017,PP,PA,Beto Salame,Airline tickets,81486,3011
2017,PP,PA,Beto Salame,"Consultancies, Researches and Technical Works.",36000,18e3
2017,PP,PA,Beto Salame,Dissemination of the Parliamentary Activity.,47700,5500
2017,PP,PA,Beto Salame,Food and Meals,39,39
2017,PP,PA,Beto Salame,Fuels and lubricants.,20310,451
2017,PP,PA,Beto Salame,"Hosting, except for the Parliamentary in the Federal District.",4661,625
2017,PP,PA,Beto Salame,Maintenance of Office,760,232
2017,PP,PA,Beto Salame,Postal Services,1954,974
2017,PP,PA,Beto Salame,Rental or Chartering of Motor Vehicles,56305,7108
2017,PP,PA,Beto Salame,"Taxi Service, Toll & Parking",8691,170
2017,PP,PA,Beto Salame,Telephony,4881,567
2017,PP,PB,Aguinaldo Ribeiro,Airline tickets,117759,1902
2017,PP,PB,Aguinaldo Ribeiro,Dissemination of the Parliamentary Activity.,53000,8e3
2017,PP,PB,Aguinaldo Ribeiro,Fuels and lubricants.,26442,258
2017,PP,PB,Aguinaldo Ribeiro,Maintenance of Office,49994,5e3
2017,PP,PB,Aguinaldo Ribeiro,Postal Services,16067,3934
2017,PP,PB,Aguinaldo Ribeiro,Publication Subscription,5223,595
2017,PP,PB,Aguinaldo Ribeiro,Rental or Chartering of Motor Vehicles,66500,5e3
2017,PP,PB,Aguinaldo Ribeiro,Telephony,11575,1524
2017,PP,PE,Eduardo Da Fonte,Airline tickets,165709,2029
2017,PP,PE,Eduardo Da Fonte,Dissemination of the Parliamentary Activity.,24000,4e3
2017,PP,PE,Eduardo Da Fonte,Fuels and lubricants.,27161,293
2017,PP,PE,Eduardo Da Fonte,Maintenance of Office,124,124
2017,PP,PE,Eduardo Da Fonte,Postal Services,897,114
2017,PP,PE,Eduardo Da Fonte,Rental or Chartering of Motor Vehicles,56000,7e3
2017,PP,PE,Eduardo Da Fonte,Telephony,4602,1521
2017,PP,PE,Fernando Monteiro,Airline tickets,100673,2212
2017,PP,PE,Fernando Monteiro,"Consultancies, Researches and Technical Works.",23000,14e3
2017,PP,PE,Fernando Monteiro,Dissemination of the Parliamentary Activity.,62500,7e3
2017,PP,PE,Fernando Monteiro,Food and Meals,742,130
2017,PP,PE,Fernando Monteiro,Fuels and lubricants.,41301,2644
2017,PP,PE,Fernando Monteiro,"Hosting, except for the Parliamentary in the Federal District.",6914,1400
2017,PP,PE,Fernando Monteiro,"Land, Sea or River Tickets",106,53
2017,PP,PE,Fernando Monteiro,Maintenance of Office,3704,575
2017,PP,PE,Fernando Monteiro,Postal Services,1928,395
2017,PP,PE,Fernando Monteiro,Publication Subscription,118,118
2017,PP,PE,Fernando Monteiro,Rental or Chartering of Motor Vehicles,81000,4500
2017,PP,PE,Fernando Monteiro,Renting or Chartering of Aircraft,3250,3250
2017,PP,PE,Fernando Monteiro,"Taxi Service, Toll & Parking",84,50
2017,PP,PE,Fernando Monteiro,Telephony,18573,1447
2017,PP,PI,Iracema Portella,Airline tickets,106988,2969
2017,PP,PI,Iracema Portella,"Consultancies, Researches and Technical Works.",95550,15e3
2017,PP,PI,Iracema Portella,Dissemination of the Parliamentary Activity.,71850,30600
2017,PP,PI,Iracema Portella,Fuels and lubricants.,10695,297
2017,PP,PI,Iracema Portella,Maintenance of Office,330,181
2017,PP,PI,Iracema Portella,Postal Services,12929,682
2017,PP,PI,Iracema Portella,Renting or Chartering of Aircraft,56600,23e3
2017,PP,PI,Iracema Portella,Security Service Provided By Specialized Company.,1563,228
2017,PP,PI,Iracema Portella,Telephony,12039,1626
2017,PP,PI,Maia Filho,Airline tickets,82341,2053
2017,PP,PI,Maia Filho,"Consultancies, Researches and Technical Works.",54000,15e3
2017,PP,PI,Maia Filho,Dissemination of the Parliamentary Activity.,70000,1e4
2017,PP,PI,Maia Filho,Food and Meals,9411,232
2017,PP,PI,Maia Filho,Fuels and lubricants.,57958,5337
2017,PP,PI,Maia Filho,"Hosting, except for the Parliamentary in the Federal District.",4211,685
2017,PP,PI,Maia Filho,Maintenance of Office,1327,250
2017,PP,PI,Maia Filho,Postal Services,569,170
2017,PP,PI,Maia Filho,Rental or Chartering of Motor Vehicles,104324,12500
2017,PP,PI,Maia Filho,Renting or Chartering of Aircraft,13750,13750
2017,PP,PI,Maia Filho,"Taxi Service, Toll & Parking",2475,110
2017,PP,PI,Maia Filho,Telephony,14508,1638
2017,PP,PR,Dilceu Sperafico,Airline tickets,105619,1937
2017,PP,PR,Dilceu Sperafico,Dissemination of the Parliamentary Activity.,82252,1800
2017,PP,PR,Dilceu Sperafico,Food and Meals,1613,143
2017,PP,PR,Dilceu Sperafico,Fuels and lubricants.,23782,266
2017,PP,PR,Dilceu Sperafico,"Hosting, except for the Parliamentary in the Federal District.",2304,795
2017,PP,PR,Dilceu Sperafico,Maintenance of Office,31985,3e3
2017,PP,PR,Dilceu Sperafico,Postal Services,4798,409
2017,PP,PR,Dilceu Sperafico,"Taxi Service, Toll & Parking",3890,678
2017,PP,PR,Dilceu Sperafico,Telephony,18971,1054
2017,PP,PR,Nelson Meurer,Airline tickets,70443,1257
2017,PP,PR,Nelson Meurer,Dissemination of the Parliamentary Activity.,84000,6e3
2017,PP,PR,Nelson Meurer,Food and Meals,130,80
2017,PP,PR,Nelson Meurer,Fuels and lubricants.,47960,6159
2017,PP,PR,Nelson Meurer,"Hosting, except for the Parliamentary in the Federal District.",64680,3300
2017,PP,PR,Nelson Meurer,Maintenance of Office,27868,2573
2017,PP,PR,Nelson Meurer,Postal Services,7523,316
2017,PP,PR,Nelson Meurer,Rental or Chartering of Motor Vehicles,97800,12600
2017,PP,PR,Nelson Meurer,Security Service Provided By Specialized Company.,578,103
2017,PP,PR,Nelson Meurer,"Taxi Service, Toll & Parking",2126,12
2017,PP,PR,Nelson Meurer,Telephony,8538,587
2017,PP,RJ,Julio Lopes,Airline tickets,223382,1930
2017,PP,RJ,Julio Lopes,"Consultancies, Researches and Technical Works.",1150,1150
2017,PP,RJ,Julio Lopes,Dissemination of the Parliamentary Activity.,93589,8720
2017,PP,RJ,Julio Lopes,Fuels and lubricants.,12544,1742
2017,PP,RJ,Julio Lopes,Maintenance of Office,80493,4402
2017,PP,RJ,Julio Lopes,Postal Services,2178,372
2017,PP,RJ,Julio Lopes,Rental or Chartering of Motor Vehicles,30450,4350
2017,PP,RJ,Julio Lopes,Telephony,6197,567
2017,PP,RJ,Simão Sessim,Airline tickets,110248,2226
2017,PP,RJ,Simão Sessim,"Consultancies, Researches and Technical Works.",83657,11951
2017,PP,RJ,Simão Sessim,Dissemination of the Parliamentary Activity.,23902,11951
2017,PP,RJ,Simão Sessim,Food and Meals,4737,117
2017,PP,RJ,Simão Sessim,Fuels and lubricants.,31218,1051
2017,PP,RJ,Simão Sessim,"Land, Sea or River Tickets",660,660
2017,PP,RJ,Simão Sessim,Maintenance of Office,25806,2100
2017,PP,RJ,Simão Sessim,Postal Services,2168,199
2017,PP,RJ,Simão Sessim,Publication Subscription,805,161
2017,PP,RJ,Simão Sessim,Rental or Chartering of Motor Vehicles,67199,4900
2017,PP,RJ,Simão Sessim,Telephony,13794,733
2017,PP,RN,Beto Rosado,Airline tickets,90779,2029
2017,PP,RN,Beto Rosado,"Consultancies, Researches and Technical Works.",81189,8e3
2017,PP,RN,Beto Rosado,Dissemination of the Parliamentary Activity.,73850,7500
2017,PP,RN,Beto Rosado,Fuels and lubricants.,26604,4600
2017,PP,RN,Beto Rosado,"Hosting, except for the Parliamentary in the Federal District.",2442,885
2017,PP,RN,Beto Rosado,Maintenance of Office,1912,339
2017,PP,RN,Beto Rosado,"Participation in Course, Lecture or Similar Event",11000,7500
2017,PP,RN,Beto Rosado,Postal Services,9269,1191
2017,PP,RN,Beto Rosado,Rental or Chartering of Motor Vehicles,74286,5704
2017,PP,RN,Beto Rosado,"Taxi Service, Toll & Parking",1490,350
2017,PP,RN,Beto Rosado,Telephony,5138,756
2017,PP,RR,Hiran Gonçalves,Airline tickets,80258,3048
2017,PP,RR,Hiran Gonçalves,Dissemination of the Parliamentary Activity.,148260,11980
2017,PP,RR,Hiran Gonçalves,Fuels and lubricants.,16840,1e3
2017,PP,RR,Hiran Gonçalves,Maintenance of Office,50987,3200
2017,PP,RR,Hiran Gonçalves,Postal Services,9523,2378
2017,PP,RR,Hiran Gonçalves,Rental or Chartering of Motor Vehicles,69428,5512
2017,PP,RR,Hiran Gonçalves,Security Service Provided By Specialized Company.,36000,4e3
2017,PP,RR,Hiran Gonçalves,"Taxi Service, Toll & Parking",26,15
2017,PP,RR,Hiran Gonçalves,Telephony,12206,1467
2017,PP,RS,Afonso Hamm,Airline tickets,197987,3194
2017,PP,RS,Afonso Hamm,"Consultancies, Researches and Technical Works.",228,120
2017,PP,RS,Afonso Hamm,Dissemination of the Parliamentary Activity.,30850,10100
2017,PP,RS,Afonso Hamm,Food and Meals,2844,64
2017,PP,RS,Afonso Hamm,Fuels and lubricants.,21077,271
2017,PP,RS,Afonso Hamm,"Hosting, except for the Parliamentary in the Federal District.",5561,560
2017,PP,RS,Afonso Hamm,"Land, Sea or River Tickets",448,96
2017,PP,RS,Afonso Hamm,Maintenance of Office,37651,2216
2017,PP,RS,Afonso Hamm,Postal Services,3670,222
2017,PP,RS,Afonso Hamm,Publication Subscription,1368,1368
2017,PP,RS,Afonso Hamm,Rental or Chartering of Motor Vehicles,42548,5448
2017,PP,RS,Afonso Hamm,"Taxi Service, Toll & Parking",603,19
2017,PP,RS,Afonso Hamm,Telephony,17465,1104
2017,PP,RS,Covatti Filho,Airline tickets,59046,1806
2017,PP,RS,Covatti Filho,"Consultancies, Researches and Technical Works.",9000,3e3
2017,PP,RS,Covatti Filho,Dissemination of the Parliamentary Activity.,67449,7835
